result_id,start_date,altitude,nirca_only,regionals,nationals,sport_name,team_id,event_name,gender,temperature,dew_point,humidity,wind_speed,precipitation_mm,result_time,athlete_id,gender_1,grade,date,seconds,gender_clean,grade_num,year,prior_count,last_time,days_since,mean_prior,best_prior,recent3_mean,ewma_time,history_cv,trend_recent,median_prior,target_seconds,target_log,log_last_time,log_mean_prior,log_median_prior,log_best_prior,log_recent3_mean,log_ewma_time,d_log_last_time,d_log_mean_prior,d_log_best_prior,d_log_recent3_mean,d_log_ewma_time,target_resid
64251,2022-10-22,762.0,True,True,False,Cross Country,1,8000m,,,,,,,28:13.30,2,M,,2022-10-22,1693.3,M,,2022,1,1553.0,28.0,1553.0000000000002,1553.0,1553.0,1553.0,0.0,0.0,1553.0,1693.3,7.434434566671295,7.347943823148687,7.347943823148687,7.347943823148687,7.347943823148687,7.347943823148687,7.347943823148687,0.0,0.0,0.0,0.0,0.0,0.08649074352260833
23474,2022-11-12,181.0,True,False,True,Cross Country,1,8000m,,,,,,,28:07.00,2,M,,2022-11-12,1687.0,M,,2022,2,1693.3,21.0,1623.15,1553.0,1623.15,1667.870625,0.061120094507881306,0.0,1658.225,1687.0,7.430707082545968,7.434434566671295,7.392123984685767,7.41350303215754,7.347943823148687,7.392123984685767,7.419303016960891,0.020931534513755068,-0.021379047471772772,-0.06555920900885326,-0.021379047471772772,0.005799984803350533,0.017204050388428094
125,2023-09-08,610.0,True,False,False,Cross Country,1,8000m,M,65.89,61.27,85.0,4.61,0.76,27:25.50,2,M,So,2023-09-08,1645.5,M,2.0,2023,3,1687.0,300.0,1644.4333333333334,1553.0,1644.4333333333334,1670.239375,0.04819059433553719,0.0,1655.075,1645.5,7.405799568383395,7.430707082545968,7.4051511256364035,7.411601604004913,7.347943823148687,7.4051511256364035,7.4207222334621985,0.019105478541055376,-0.006450478368509316,-0.06365778085622598,-0.006450478368509316,0.009120629457285645,-0.0058020356215182645
2,2023-10-06,691.0,True,False,False,Cross Country,1,8000m,M,50.49,47.37,89.0,14.97,3.05,26:57.10,2,M,So,2023-10-06,1617.1,M,2.0,2023,4,1645.5,28.0,1644.6999999999998,1553.0,1675.2666666666667,1645.1599999999999,0.03934241224312697,0.0,1644.6999999999998,1617.1,7.388389700583898,7.405799568383395,7.405313275747223,7.405313275747223,7.347943823148687,7.423727635567658,7.405592922907283,0.0004862926361717257,0.0,-0.057369452598535986,0.01841435982043471,0.0002796471600605699,-0.01692357516332521
5912,2023-10-28,825.0,True,True,False,Cross Country,1,8000m,M,58.87,39.25,48.0,8.05,,28:52.20,2,M,So,2023-10-28,1732.2,M,2.0,2023,5,1617.1,22.0,1639.1799999999998,1553.0,1649.8666666666668,1627.174,0.035005746628482326,0.009776229578203724,1639.1799999999998,1732.2,7.4571475558969444,7.388389700583898,7.401951395776562,7.401951395776562,7.347943823148687,7.408449755548669,7.3946000467988915,-0.01356169519266448,0.0,-0.054007572627875255,0.0064983597721068875,-0.0073513489776706464,0.05519616012038231
6730,2023-11-11,762.0,True,False,True,Cross Country,1,8000m,M,45.55,26.69,46.0,6.26,,25:23.00,2,M,So,2023-11-11,1523.0,M,2.0,2023,6,1732.2,14.0,1654.6833333333334,1553.0,1664.9333333333334,1694.410625,0.038584297242323005,0.005877257481290492,1654.6833333333334,1523.0,7.328437352895162,7.4571475558969444,7.41136493012782,7.41136493012782,7.347943823148687,7.417540361572881,7.435090245483761,0.04578262576912451,0.0,-0.06342110697913306,0.0061754314450608305,0.023725315355941134,-0.08292757723265787
66921,2024-09-20,734.0,False,False,False,Cross Country,1,8000m,M,77.11,69.73,78.0,5.75,4.99,24:34.00,2,M,Jr,2024-09-20,1474.0,M,3.0,2024,7,1523.0,314.0,1635.8714285714286,1523.0,1624.0999999999997,1581.5520535714286,0.04685093489506469,-0.025063094375212862,1635.8714285714286,1474.0,7.295735072749282,7.328437352895162,7.399930925181653,7.399930925181653,7.328437352895162,7.392709095180557,7.366161956254904,-0.07149357228649134,0.0,-0.07149357228649134,-0.007221830001096663,-0.03376896892674974,-0.10419585243237162
71871,2024-10-04,692.0,False,False,False,Cross Country,1,8000m,M,65.25,52.34,63.0,8.05,,24:18.70,2,M,Jr,2024-10-04,1458.7,M,3.0,2024,8,1474.0,14.0,1615.6374999999998,1474.0,1576.3999999999999,1551.900625,0.05642360595960232,-0.026537512282303426,1615.6374999999998,1458.7,7.285300907092168,7.295735072749282,7.387484894610771,7.387484894610771,7.295735072749282,7.362899045320849,7.347235668409633,-0.09174982186148917,0.0,-0.09174982186148917,-0.024585849289922024,-0.04024922620113802,-0.10218398751860303
108215,2025-09-27,734.0,True,False,False,Cross Country,1,8000m,M,81.3,62.55,53.0,8.05,,36:05.91,2,M,,2025-09-27,2165.91,M,,2025,9,1458.7,358.0,1598.1999999999998,1458.7,1485.2333333333333,1535.4250000000002,0.06259538357100179,-0.024777875109498165,1598.1999999999998,2165.91,7.680595875451122,7.285300907092168,7.376633274940362,7.376633274940362,7.285300907092168,7.303327165717467,7.336562494663221,-0.0913323678481941,0.0,-0.0913323678481941,-0.07330610922289527,-0.04007078027714073,0.30396260051075963
109796,2025-10-03,734.0,False,False,False,Cross Country,1,8000m,M,74.44,61.48,64.0,5.75,,24:31.50,2,M,Sr,2025-10-03,1471.5,M,4.0,2025,10,2165.91,6.0,1654.971,1458.7,1699.5366666666666,1884.89355,0.12253635926071475,0.06551625375912928,1654.971,1471.5,7.294037567673527,7.680595875451122,7.41153876499903,7.41153876499903,7.285300907092168,7.438110943876466,7.541626626138958,0.269057110452092,0.0,-0.1262378579068617,0.026572178877436237,0.13008786113992876,-0.11750119732550246
114531,2025-10-25,825.0,True,True,False,Cross Country,1,8000m,M,49.6,37.94,64.0,4.61,,25:34.80,2,M,,2025-10-25,1534.8,M,,2025,11,1471.5,22.0,1638.2918181818181,1458.7,1698.7033333333331,1563.2355000000002,0.12218980452786844,-0.007858795275123035,1638.2918181818181,1534.8,7.336155358372797,7.294037567673527,7.401409403723421,7.401409403723421,7.285300907092168,7.437620493908224,7.354512990856652,-0.10737183604989387,0.0,-0.11610849663125311,0.036211090184803396,-0.0468964128667686,-0.06525404535062407
119672,2026-02-07,656.0,False,False,False,Indoor Track,1,800m,,,,,,,2:00.30,2,M,,2026-02-07,120.3,M,,2026,1,119.44,799.0,119.44000000000001,119.44,119.44,119.44,0.0,0.0,119.44,120.3,4.789988622980633,4.782814153230935,4.782814153230935,4.782814153230935,4.782814153230935,4.782814153230935,4.782814153230935,0.0,0.0,0.0,0.0,0.0,0.007174469749698709
89002,2025-01-18,656.0,False,False,False,Indoor Track,1,Mile,,,,,,,4:16.02,2,M,Jr,2025-01-18,256.02,M,3.0,2025,1,259.95,364.0,259.95000000000005,259.95,259.95,259.95,0.0,0.0,259.95,256.02,5.545255566427963,5.560489304829725,5.560489304829725,5.560489304829725,5.560489304829725,5.560489304829725,5.560489304829725,0.0,0.0,0.0,0.0,0.0,-0.015233738401761343
118689,2026-01-17,656.0,False,False,False,Indoor Track,1,Mile,,,,,,,4:15.41,2,M,,2026-01-17,255.41,M,,2026,2,256.02,364.0,257.985,256.02,257.985,256.7323125,0.010771671415250237,0.0,257.0025,255.41,5.542870097099746,5.545255566427963,5.552901443696565,5.549085812474366,5.545255566427963,5.552901443696565,5.548033956464856,-0.0038302460464025856,0.0038156312221993005,-0.0038302460464025856,0.0038156312221993005,-0.001051856009509855,-0.006215715374620068
9429,2024-02-03,812.0,False,False,False,Indoor Track,117,3000m,,,,,,,8:48.23,3,M,,2024-02-03,528.23,M,,2024,1,540.97,7.0,540.97,540.97,540.97,540.97,0.0,0.0,540.97,528.23,6.269531794918091,6.29336382444385,6.29336382444385,6.29336382444385,6.29336382444385,6.29336382444385,6.29336382444385,0.0,0.0,0.0,0.0,0.0,-0.023832029525759246
13147,2024-02-24,737.0,True,False,False,Indoor Track,117,3000m,,,,,,,8:43.34,3,M,,2024-02-24,523.34,M,,2024,2,528.23,21.0,534.5999999999999,528.23,534.6,530.539125,0.016850992129307758,0.0,531.415,523.34,6.260231348446609,6.269531794918091,6.281518803704818,6.275543260251379,6.269531794918091,6.281518803704818,6.273893706512688,-0.006011465333288335,0.005975543453438981,-0.006011465333288335,0.005975543453438981,-0.0016495537386918002,-0.015311911804770872
33608,2023-04-15,939.0,True,False,True,Outdoor Track,117,5000m,,,,,,,15:04.38,3,M,,2023-04-15,904.38,M,,2023,1,937.96,378.0,937.9600000000002,937.96,937.96,937.96,0.0,0.0,937.96,904.38,6.807249626050493,6.843707304173706,6.843707304173706,6.843707304173706,6.843707304173706,6.843707304173706,6.843707304173706,0.0,0.0,0.0,0.0,0.0,-0.0364576781232131
9428,2024-02-03,812.0,False,False,False,Indoor Track,117,5000m,,,,,,,15:02.56,3,M,,2024-02-03,902.56,M,,2024,2,904.38,294.0,921.1700000000001,904.38,921.1700000000001,910.466375,0.02577661638160295,0.0,912.7750000000001,902.56,6.805235169991666,6.807249626050493,6.825644601198263,6.816489409916885,6.807249626050493,6.825644601198263,6.8139569682276235,-0.009239783866392237,0.009155191281378094,-0.009239783866392237,0.009155191281378094,-0.0025324416892615886,-0.011254239925219345
18389,2024-04-06,147.0,True,False,True,Outdoor Track,117,5000m,F,55.06,34.12,45.0,14.97,,15:12.25,3,M,,2024-04-06,912.25,M,,2024,3,902.56,63.0,914.9666666666667,902.56,914.9666666666667,907.445125,0.02178614130173458,0.0,911.865,912.25,6.815914075316557,6.805235169991666,6.818887634739442,6.815491952801565,6.805235169991666,6.818887634739442,6.810633095991164,-0.010256782809899612,0.003395681937876205,-0.010256782809899612,0.003395681937876205,-0.004858856810401768,0.0004221225149914076
19974,2024-04-20,610.0,False,False,False,Outdoor Track,117,5000m,,,,,,,15:05.05,3,M,,2024-04-20,905.05,M,,2024,4,912.25,14.0,914.2874999999999,902.56,906.3966666666666,913.1159375,0.01786341159593704,0.0,914.2874999999999,905.05,6.8079901907925615,6.815914075316557,6.818145073415542,6.818145073415542,6.805235169991666,6.809477032154813,6.81686285774661,-0.002230998098985637,0.0,-0.012909903423876656,-0.008668041260729176,-0.001282215668932274,-0.01015488262298092
25298,2021-11-06,762.0,True,False,True,Cross Country,117,8000m,,,,,,,27:47.10,3,M,,2021-11-06,1667.1,M,,2021,1,1773.5,14.0,1773.5,1773.5,1773.5,1773.5,0.0,0.0,1773.5,1667.1,7.4188408689539855,7.480710274213677,7.480710274213677,7.480710274213677,7.480710274213677,7.480710274213677,7.480710274213677,0.0,0.0,0.0,0.0,0.0,-0.06186940525969131
63109,2022-09-17,610.0,True,False,False,Cross Country,117,8000m,,,,,,,28:01.50,3,M,,2022-09-17,1681.5,M,,2022,2,1667.1,315.0,1720.3000000000002,1667.1,1720.3,1686.385,0.043734326290902306,0.0,1693.7,1681.5,7.427441531180325,7.4188408689539855,7.450253973202994,7.434670763897076,7.4188408689539855,7.450253973202994,7.430342463620578,-0.015829894943090395,0.015583209305917833,-0.015829894943090395,0.015583209305917833,-0.004328300276497998,-0.007229232716751355
63620,2022-10-01,859.0,True,False,False,Cross Country,117,8000m,,,,,,,25:42.20,3,M,,2022-10-01,1542.2,M,,2022,3,1681.5,14.0,1707.3666666666668,1667.1,1707.3666666666668,1691.685,0.03380875464911626,0.0,1700.9,1542.2,7.34096524739886,7.427441531180325,7.442707501524362,7.438912801720046,7.4188408689539855,7.442707501524362,7.433480352621578,-0.011471270539721523,0.003794699804315904,-0.020071932766060563,0.003794699804315904,-0.005432449098468517,-0.09794755432118585
64225,2022-10-22,762.0,True,True,False,Cross Country,117,8000m,,,,,,,26:48.30,3,M,,2022-10-22,1608.3,M,,2022,4,1542.2,21.0,1666.075,1542.2,1630.2666666666664,1594.8468750000002,0.05707195026315657,0.0,1666.075,1608.3,7.382932999501602,7.34096524739886,7.418225839720711,7.418225839720711,7.34096524739886,7.396498879601925,7.374533007475553,-0.07726059232185101,0.0,-0.07726059232185101,-0.021726960118786387,-0.043692832245158186,-0.0352928402191095
23396,2022-11-12,181.0,True,False,True,Cross Country,117,8000m,,,,,,,26:24.00,3,M,,2022-11-12,1584.0,M,,2022,5,1608.3,21.0,1654.52,1542.2,1610.6666666666667,1629.387875,0.05216340666738974,-0.024961922491115254,1654.52,1584.0,7.367708572374371,7.382932999501602,7.4112662155327875,7.4112662155327875,7.34096524739886,7.384403450946541,7.395959686459386,-0.02833321603118577,0.0,-0.07030096813392728,-0.026862764586246257,-0.015306529073401798,-0.04355764315841615
117,2023-09-08,610.0,True,False,False,Cross Country,117,8000m,M,65.89,61.27,85.0,4.61,0.76,26:32.40,3,M,Sr,2023-09-08,1592.4,M,4.0,2023,6,1584.0,300.0,1642.7666666666667,1542.2,1578.1666666666667,1612.64875,0.050151832065999026,-0.012646348639490277,1642.7666666666667,1592.4,7.372997591126162,7.367708572374371,7.404137091315716,7.404137091315716,7.34096524739886,7.364019114755445,7.385633292477352,-0.03642851894134491,0.0,-0.06317184391685604,-0.04011797656027127,-0.018503798838364283,-0.031139500189554248
2292,2023-09-23,638.0,True,False,False,Cross Country,117,8000m,M,66.92,55.2,66.0,9.22,,27:04.90,3,M,,2023-09-23,1624.9,M,,2023,7,1592.4,15.0,1635.5714285714287,1542.2,1594.8999999999999,1614.7951785714286,0.04743373583316017,-0.013619093370600037,1635.5714285714287,1624.9,7.393201554408731,7.372997591126162,7.399747519868499,7.399747519868499,7.34096524739886,7.374566317328708,7.386963403199885,-0.026749928742336948,0.0,-0.05878227246963874,-0.02518120253979106,-0.012784116668614232,-0.006545965459768155
3,2023-10-06,691.0,True,False,False,Cross Country,117,8000m,M,50.49,47.37,89.0,14.97,3.05,27:03.40,3,M,,2023-10-06,1623.4,M,,2023,8,1624.9,13.0,1634.2375,1542.2,1600.4333333333334,1630.035625,0.04401154493760159,0.012651159944622499,1634.2375,1623.4,7.392277994327076,7.393201554408731,7.398931613695039,7.398931613695039,7.34096524739886,7.378029704892479,7.396357149390194,-0.005730059286308098,0.0,-0.057966366296178684,-0.02090190880255971,-0.002574464304845314,-0.0066536193679631594
5842,2023-10-28,825.0,True,True,False,Cross Country,117,8000m,M,58.87,39.25,48.0,8.05,,26:17.30,3,M,,2023-10-28,1577.3,M,,2023,9,1623.4,22.0,1633.0333333333335,1542.2,1613.5666666666668,1628.6983333333337,0.04125873388703441,0.002311649078402176,1633.0333333333335,1577.3,7.3634698034934285,7.392277994327076,7.398194505091183,7.398194505091183,7.34096524739886,7.3862023286841065,7.395536406267967,-0.0059165107641074854,0.0,-0.05722925769232301,-0.011992176407076727,-0.002658098823216548,-0.03472470159775476
6735,2023-11-11,762.0,True,False,True,Cross Country,117,8000m,M,45.55,26.69,46.0,6.26,,25:34.80,3,M,,2023-11-11,1534.8,M,,2023,10,1577.3,14.0,1627.4600000000003,1542.2,1608.5333333333335,1604.8880000000001,0.04050676540879627,-0.0010292111634080169,1627.4600000000003,1534.8,7.336155358372797,7.3634698034934285,7.3947757962077265,7.3947757962077265,7.34096524739886,7.383078069705473,7.38080925119778,-0.031305992714298014,0.0,-0.053810548808866265,-0.011697726502253758,-0.01396654500994643,-0.05862043783492954
15451,2024-03-22,812.0,False,False,False,Outdoor Track,108,5000m,,,,,,,15:31.46,4,M,,2024-03-22,931.46,M,,2024,1,936.45,41.0,936.45,936.45,936.45,936.45,0.0,0.0,936.45,931.46,6.836753247627414,6.842096130175863,6.842096130175863,6.842096130175863,6.842096130175863,6.842096130175863,6.842096130175863,0.0,0.0,0.0,0.0,0.0,-0.00534288254844828
16796,2024-04-06,936.0,False,False,False,Outdoor Track,108,5000m,,,,,,,15:30.28,4,M,,2024-04-06,930.28,M,,2024,2,931.46,15.0,933.955,931.46,933.955,932.3644375000001,0.003777979493768155,0.0,932.7075,930.28,6.835485616102055,6.836753247627414,6.839428257196635,6.838091646871282,6.836753247627414,6.839428257196635,6.8377237656148315,-0.001338399243867805,0.0013366103253531492,-0.001338399243867805,0.0013366103253531492,-0.00036788125645070835,-0.0026060307692272744
64220,2022-10-22,762.0,True,True,False,Cross Country,108,8000m,,,,,,,26:31.00,4,M,,2022-10-22,1591.0,M,,2022,1,1670.9,35.0,1670.9,1670.9,1670.9,1670.9,0.0,0.0,1670.9,1591.0,7.372118028337787,7.421117682400098,7.421117682400098,7.421117682400098,7.421117682400098,7.421117682400098,7.421117682400098,0.0,0.0,0.0,0.0,0.0,-0.048999654062311215
4,2023-10-06,691.0,True,False,False,Cross Country,108,8000m,M,50.49,47.37,89.0,14.97,3.05,27:13.90,4,M,,2023-10-06,1633.9,M,,2023,2,1591.0,349.0,1630.95,1591.0,1630.95,1605.481875,0.03464105694031341,0.0,1610.975,1633.9,7.398725074036778,7.372118028337787,7.396917946111868,7.384594864744956,7.372118028337787,7.396917946111868,7.381179224147874,-0.012476836407169678,0.012323081366911737,-0.012476836407169678,0.012323081366911737,-0.0034156405970824366,0.01413020929182185
95569,2025-03-01,737.0,True,False,False,Indoor Track,49,3000m,,,,,,,9:12.51,5,M,,2025-03-01,552.51,M,,2025,1,561.9,28.0,561.8999999999999,561.9,561.9,561.8999999999999,0.0,0.0,561.8999999999999,552.51,6.314471532775625,6.3313238981181525,6.3313238981181525,6.3313238981181525,6.3313238981181525,6.3313238981181525,6.3313238981181525,0.0,0.0,0.0,0.0,0.0,-0.016852365342527875
2835,2023-09-30,729.0,False,False,False,Cross Country,49,8000m,M,73.49,62.71,69.0,11.5,,27:04.40,5,M,,2023-09-30,1624.4,M,,2023,1,1669.7,343.0,1669.7000000000003,1669.7,1669.7,1669.7000000000003,0.0,0.0,1669.7000000000003,1624.4,7.392893795812142,7.4203992485549115,7.4203992485549115,7.4203992485549115,7.4203992485549115,7.4203992485549115,7.4203992485549115,0.0,0.0,0.0,0.0,0.0,-0.027505452742769165
5,2023-10-06,691.0,True,False,False,Cross Country,49,8000m,M,50.49,47.37,89.0,14.97,3.05,27:17.40,5,M,,2023-10-06,1637.4,M,,2023,2,1624.4,6.0,1647.05,1624.4,1647.0500000000002,1632.6106250000003,0.019448066050076512,0.0,1635.725,1637.4,7.400864896942348,7.392893795812142,7.406741087943918,7.39984141012396,7.392893795812142,7.406741087943918,7.397935623020089,-0.006947614311817674,0.00689967781995815,-0.006947614311817674,0.00689967781995815,-0.001905787103870793,0.001023486818388264
6110,2023-10-28,727.0,True,True,False,Cross Country,49,8000m,M,44.2,38.44,80.0,11.5,,28:26.44,5,M,,2023-10-28,1706.44,M,,2023,3,1637.4,22.0,1643.8333333333333,1624.4,1643.8333333333333,1639.933125,0.014189495226814855,0.0,1642.225,1706.44,7.442164608045083,7.400864896942348,7.404786191725939,7.403807308639509,7.392893795812142,7.404786191725939,7.402410742547797,-0.002942411697160807,0.0009788830864296827,-0.010913512827366745,0.0009788830864296827,-0.0013965660917119038,0.03835729940557364
6771,2023-11-11,762.0,True,False,True,Cross Country,49,8000m,M,45.55,26.69,46.0,6.26,,26:20.00,5,M,,2023-11-11,1580.0,M,,2023,4,1706.44,14.0,1659.4850000000001,1624.4,1656.08,1686.484125,0.022080109052969674,0.0,1659.4850000000001,1580.0,7.365180126021013,7.442164608045083,7.41426259225205,7.41426259225205,7.392893795812142,7.412208642957098,7.430401241471929,0.027902015793032753,0.0,-0.021368796439907634,-0.002053949294952062,0.016138649219879397,-0.04908246623103718
76625,2024-10-12,787.0,False,False,False,Cross Country,49,8000m,M,52.09,47.73,85.0,5.75,,26:44.30,5,M,,2024-10-12,1604.3,M,,2024,5,1580.0,336.0,1643.5880000000002,1580.0,1641.28,1609.012025,0.028991490122542606,-0.013643930230690422,1643.5880000000002,1604.3,7.38044280335703,7.365180126021013,7.404636935936119,7.404636935936119,7.365180126021013,7.403231704200904,7.3833756205505345,-0.03945680991510603,0.0,-0.03945680991510603,-0.0014052317352151178,-0.02126131538558429,-0.024194132579088645
78838,2024-10-19,665.0,True,True,False,Cross Country,49,8000m,M,52.2,38.75,60.0,4.61,,26:51.00,5,M,,2024-10-19,1611.0,M,,2024,6,1604.3,7.0,1637.04,1580.0,1630.2466666666667,1620.26075,0.027817087849014224,-0.003069564579973632,1637.04,1611.0,7.384610383176974,7.38044280335703,7.400645012014573,7.400645012014573,7.365180126021013,7.396486611595047,7.390342372064399,-0.020202208657543075,0.0,-0.03546488599356046,-0.004158400419526309,-0.010302639950173997,-0.016034628837599207
85153,2024-11-09,414.0,True,False,True,Cross Country,49,8000m,M,54.82,28.83,36.0,4.61,,27:43.20,5,M,,2024-11-09,1663.2,M,,2024,7,1611.0,21.0,1633.32,1580.0,1598.4333333333334,1622.5785,0.026154869356439455,-0.004040849313055631,1633.32,1663.2,7.4164987365438035,7.384610383176974,7.398370032131982,7.398370032131982,7.365180126021013,7.376779261864365,7.391771829534216,-0.013759648955008252,0.0,-0.0331899061109695,-0.021590770267617465,-0.006598202597766445,0.01812870441182124
2288,2023-09-23,638.0,True,False,False,Cross Country,117,8000m,M,66.92,55.2,66.0,9.22,,26:52.60,6,M,,2023-09-23,1612.6,M,,2023,1,1654.2,15.0,1654.2000000000003,1654.2,1654.2,1654.2,0.0,0.0,1654.2000000000003,1612.6,7.3856030622509214,7.411072787257806,7.411072787257806,7.411072787257806,7.411072787257806,7.411072787257806,7.411072787257806,0.0,0.0,0.0,0.0,0.0,-0.025469725006884936
6,2023-10-06,691.0,True,False,False,Cross Country,117,8000m,M,50.49,47.37,89.0,14.97,3.05,27:28.30,6,M,,2023-10-06,1648.3,M,,2023,2,1612.6,13.0,1633.4,1612.6,1633.4,1620.1399999999999,0.01800884173952072,0.0,1623.0,1648.3,7.40749973273731,7.3856030622509214,7.398419010924175,7.392031567514591,7.3856030622509214,7.398419010924175,7.390267844245544,-0.0064285052636696705,0.0063874434095838595,-0.0064285052636696705,0.0063874434095838595,-0.0017637232690468352,0.015468165222719321
5878,2023-10-28,825.0,True,True,False,Cross Country,117,8000m,M,58.87,39.25,48.0,8.05,,27:38.60,6,M,,2023-10-28,1658.6,M,,2023,3,1648.3,22.0,1638.3666666666668,1612.6,1638.3666666666666,1644.38875,0.013738523556145965,0.0,1640.8500000000001,1658.6,7.413729152017103,7.40749973273731,7.401455089586142,7.40296967923391,7.3856030622509214,7.4014550895861415,7.405124013599202,0.004530053503400744,-0.0015145896477672949,-0.017366616982988248,-0.001514589647768183,0.002154334365291888,0.010759472783193225
27412,2024-09-07,610.0,True,False,False,Cross Country,117,8000m,M,59.45,44.22,57.0,10.36,,29:15.20,6,M,,2024-09-07,1755.2,M,,2024,4,1658.6,315.0,1643.425,1612.6,1639.8333333333333,1652.1506249999998,0.012765279194573197,0.0,1643.425,1755.2,7.470338089520966,7.413729152017103,7.404537757745991,7.404537757745991,7.3856030622509214,7.40234988963771,7.409833127285295,0.009191394271112152,0.0,-0.01893469549506932,-0.002187868108280533,0.005295369539304318,0.06580033177497491
69857,2024-09-28,638.0,True,False,False,Cross Country,117,8000m,M,65.19,61.86,89.0,10.36,0.51,27:36.84,6,M,,2024-09-28,1656.84,M,,2024,5,1755.2,21.0,1665.78,1612.6,1687.3666666666668,1714.402125,0.03192893254453743,0.015158064090095931,1665.78,1656.84,7.412667452716061,7.470338089520966,7.4180487611859185,7.4180487611859185,7.3856030622509214,7.430924407279366,7.4468196836592995,0.05228932833504718,0.0,-0.03244569893499705,0.01287564609344738,0.028770922473380978,-0.005381308469857515
82847,2024-10-26,825.0,True,True,False,Cross Country,117,8000m,M,57.22,40.75,54.0,12.66,,31:01.70,6,M,,2024-10-26,1861.7,M,,2024,6,1656.84,28.0,1664.29,1612.6,1690.2133333333331,1660.471875,0.028667673006254415,0.00664547644941687,1664.29,1861.7,7.5292453277778515,7.412667452716061,7.417153885042514,7.417153885042514,7.3856030622509214,7.432610032692054,7.414857103003981,-0.004486432326452849,0.0,-0.03155082279159238,0.015456147649540064,-0.0022967820385328963,0.11209144273533767
85213,2024-11-09,414.0,True,False,True,Cross Country,117,8000m,M,54.82,28.83,36.0,4.61,,28:32.50,6,M,,2024-11-09,1712.5,M,,2024,7,1861.7,14.0,1692.4914285714287,1612.6,1757.9133333333332,1773.9230535714287,0.05104646988923714,0.03152157765728293,1692.4914285714287,1712.5,7.445709570136381,7.5292453277778515,7.433956940414037,7.433956940414037,7.3856030622509214,7.471882778584711,7.48094878739186,0.09528838736381484,0.0,-0.048353878163115205,0.03792583817067463,0.046991846977823215,0.011752629722344032
106499,2025-09-20,610.0,True,False,False,Cross Country,117,8000m,M,73.71,62.91,69.0,1.01,,31:34.30,6,M,,2025-09-20,1894.3,M,,2025,8,1712.5,315.0,1694.9925,1612.6,1743.68,1702.870875,0.04737430830171365,0.00794988768386882,1694.9925,1894.3,7.5466046561342335,7.445709570136381,7.435433595026001,7.435433595026001,7.3856030622509214,7.463753101394733,7.440070855709364,0.010275975110380031,0.0,-0.049830532775079206,0.028319506368732483,0.004637260683363564,0.11117106110823283
110026,2025-10-04,864.0,True,False,False,Cross Country,117,8000m,M,71.49,61.2,70.0,5.75,,29:09.80,6,M,,2025-10-04,1749.8,M,,2025,9,1894.3,14.0,1717.137777777778,1612.6,1822.8333333333333,1796.860777777778,0.0583983266662456,0.020251723798776242,1717.137777777778,1749.8,7.4672567746721645,7.5466046561342335,7.448414100996602,7.448414100996602,7.3856030622509214,7.508147346107171,7.493796408978547,0.09819055513763164,0.0,-0.06281103874568039,0.05973324511056877,0.04538230798194487,0.018842673675562693
92683,2025-02-15,556.0,False,False,False,Indoor Track,117,800m,,,,,,,2:15.38,6,M,,2025-02-15,135.38,M,,2025,1,128.94,21.0,128.94,128.94,128.94,128.94,0.0,0.0,128.94,135.38,4.908085639080461,4.859347179882474,4.859347179882474,4.859347179882474,4.859347179882474,4.859347179882474,4.859347179882474,0.0,0.0,0.0,0.0,0.0,0.04873845919798736
92696,2025-02-15,556.0,False,False,False,Indoor Track,117,Mile,,,,,,,4:58.82,6,M,,2025-02-15,298.82,M,,2025,1,294.72,357.0,294.71999999999997,294.72,294.72,294.72,0.0,0.0,294.72,298.82,5.699841385422939,5.686025753066942,5.686025753066942,5.686025753066942,5.686025753066942,5.686025753066942,5.686025753066942,0.0,0.0,0.0,0.0,0.0,0.013815632355997032
95446,2025-03-01,737.0,True,False,False,Indoor Track,117,Mile,,,,,,,4:58.93,6,M,,2025-03-01,298.93,M,,2025,2,298.82,14.0,296.77,294.72,296.77,298.076875,0.009768971940794768,0.0,297.79499999999996,298.93,5.700209432269419,5.699841385422939,5.692957428017367,5.696405330317152,5.686025753066942,5.692957428017367,5.697351423035575,0.0034360551057872613,-0.0034479022997846442,-0.01037957725020977,-0.0034479022997846442,0.0009460927184230528,0.0038041019522667696
132830,2026-04-16,1119.0,False,False,False,Outdoor Track,1,1500m,M,62.22,57.33,84.0,6.91,0.34,4:15.66,7,M,Sr,2026-04-16,255.66,M,4.0,2026,1,255.08,5.0,255.08,255.08,255.08,255.07999999999998,0.0,0.0,255.08,255.66,5.543848436739876,5.541577221447071,5.541577221447071,5.541577221447071,5.541577221447071,5.541577221447071,5.541577221447071,0.0,0.0,0.0,0.0,0.0,0.002271215292805273
133058,2026-04-24,656.0,False,False,False,Outdoor Track,1,1500m,F,,,,,,4:17.52,7,M,Sr,2026-04-24,257.52,M,4.0,2026,2,255.66,8.0,255.37,255.08,255.37,255.554875,0.0016059910447821736,0.0,255.515,257.52,5.551097386990553,5.543848436739876,5.542713473895698,5.54328111633536,5.541577221447071,5.542713473895698,5.543437161533998,0.00056732040451557,-0.0005676424396625634,-0.0017038948882897031,-0.0005676424396625634,0.00015604519863732236,0.007816270655192525
